Ordem,Material,Denominação,Status,Kanban,Centro,Tipo de ordem,Texto breve,Ordem Venda / Transf,Item OV/Transf,Qtd.teórica,UM básica,Consumos Permitidos,Data modif.,Dt-base início,Data-base fim,Versão prod.,Operação,TxtDesc.Oper.,Status Op.,Centro trabalho,Cadência Máquina (h),Cadência Hora (h),Unid.ValStand.,Capacidade Alocada,Núm.partições,Componente,Denominação componente,Lote,Qtd. componente,UM componente,Co-produto,Reserva,Item reserva,Semana,Planeador
1600071290,72000648,"TV CC 8403 20RR 9,0 000 01",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820011005,10,24000,UN,TRUE,5/13/2021,5/19/2021,5/21/2021,1,10,GUILHOTINA + FREZA + EMBALAGEM,,CCSTRIVA,800,266.667,H,30,1,90300598,ME CX (B) 405X405X110/150 11946,,400,CX,FALSE,13094443,1,20,CCS
1600071290,72000648,"TV CC 8403 20RR 9,0 000 01",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820011005,10,24000,UN,TRUE,5/13/2021,5/19/2021,5/21/2021,1,10,GUILHOTINA + FREZA + EMBALAGEM,,CCSTRIVA,800,266.667,H,30,1,70005079,"PL CC 8403/S21 940X640X9,0 NE",,2000,PL,FALSE,13094443,3,20,CCS
1600071210,70003060,"PL CC P050/S21 1270X710X3,0 02",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820011111,10,1,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,SECCIONADORA + EMBALAGEM,,CCSSECME,510,510,H,0.002,1,90300603,ME CX (F) 1300X785X150 13369,,1,CX,FALSE,13111132,1,20,CCS
1600071210,70003060,"PL CC P050/S21 1270X710X3,0 02",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820011111,10,1,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,SECCIONADORA + EMBALAGEM,,CCSSECME,510,510,H,0.002,1,70004484,"PL CC P050/S21 1270X765X3,0 NE",,1,PL,FALSE,13111132,2,20,CCS
1600071213,70002218,"PL CC P050/S21 1270X710X5,0 AV",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820011111,20,1,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,SECCIONADORA + EMBALAGEM,,CCSSECME,306,306,H,0.003,1,70004415,"PL CC P050/S21 1270X765X5,0 NE",,1,PL,FALSE,13111228,3,20,CCS
1600071213,70002218,"PL CC P050/S21 1270X710X5,0 AV",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820011111,20,1,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,SECCIONADORA + EMBALAGEM,,CCSSECME,306,306,H,0.003,1,90300603,ME CX (F) 1300X785X150 13369,,1,CX,FALSE,13111228,1,20,CCS
1600071213,70002218,"PL CC P050/S21 1270X710X5,0 AV",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820011111,20,1,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,SECCIONADORA + EMBALAGEM,,CCSSECME,306,306,H,0.003,1,90300518,ME PALETE HT 1280X770X131,,1,PAL,FALSE,13111228,2,20,CCS
1600071216,70003146,"PL CC P050/S21 1270X710X10,0 00",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820011111,30,1,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,SECCIONADORA + EMBALAGEM,,CCSSECME,300,300,H,0.003,1,90300603,ME CX (F) 1300X785X150 13369,,1,CX,FALSE,13111241,1,20,CCS
1600071216,70003146,"PL CC P050/S21 1270X710X10,0 00",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820011111,30,1,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,SECCIONADORA + EMBALAGEM,,CCSSECME,300,300,H,0.003,1,70004399,"PL CC P050/S21 1270X765X10,0 NE",,1,PL,FALSE,13111241,2,20,CCS
1600063451,71000160,"JT CR GT46/PUK 228-Z 1,6 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000407,10,1600,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,1.6,1,71001264,"JT CR GT46/PUK 228-Z 1,6 NE",,1600,UN,FALSE,11573761,3,20,CCS
1600063451,71000160,"JT CR GT46/PUK 228-Z 1,6 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000407,10,1600,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,1.6,1,90300508,ME PALETE HT 1000X1000X131,,1,PAL,FALSE,11573761,2,20,CCS
1600063451,71000160,"JT CR GT46/PUK 228-Z 1,6 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000407,10,1600,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,1.6,1,90301339,ME CX (E) 560X380X320 21767/B,,8,CX,FALSE,11573761,1,20,CCS
1600063456,71000203,"JT CI 5351/000 62-Z 2,4 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000407,20,1000,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,1,1,90300508,ME PALETE HT 1000X1000X131,,1,PAL,FALSE,11573762,2,20,CCS
1600063456,71000203,"JT CI 5351/000 62-Z 2,4 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000407,20,1000,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,1,1,90301340,ME CX (E) 685X370X320 21768/B,,4,CX,FALSE,11573762,1,20,CCS
1600063456,71000203,"JT CI 5351/000 62-Z 2,4 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000407,20,1000,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,1,1,71001251,"JT CI 5351/000 62-Z 2,4 NE",,1000,UN,FALSE,11573762,3,20,CCS
1600063566,70000538,"PL CC 8404/S11 500X500X6,0 01",LIB,,3801,ZCEM,CCS EMB MEMOS,3823000410,70,14400,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR,,CCSEMBME,800,400,H,18,1,90300802,ME CX (E) 1035X535X158/175 69513,,301,CX,FALSE,11609351,2,20,CCS
1600063566,70000538,"PL CC 8404/S11 500X500X6,0 01",LIB,,3801,ZCEM,CCS EMB MEMOS,3823000410,70,14400,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR,,CCSEMBME,800,400,H,18,1,90301400,ME MANGA PP ABERTA 1 LADO 750MM 15M FPVT,,88.75,KG,FALSE,11609351,1,20,CCS
1600063566,70000538,"PL CC 8404/S11 500X500X6,0 01",LIB,,3801,ZCEM,CCS EMB MEMOS,3823000410,70,14400,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR,,CCSEMBME,800,400,H,18,1,90300892,ME PF PLACA CORTIÇA P/TECTO,,3600,UN,FALSE,11609351,3,20,CCS
1600063566,70000538,"PL CC 8404/S11 500X500X6,0 01",LIB,,3801,ZCEM,CCS EMB MEMOS,3823000410,70,14400,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR,,CCSEMBME,800,400,H,18,1,90300511,ME PALETE HT 1100X1100X131,,30,PAL,FALSE,11609351,4,20,CCS
1600063566,70000538,"PL CC 8404/S11 500X500X6,0 01",LIB,,3801,ZCEM,CCS EMB MEMOS,3823000410,70,14400,PL,TRUE,5/13/2021,5/20/2021,5/21/2021,1,10,EMBALAR,,CCSEMBME,800,400,H,18,1,70005564,"PL CC 8404/S11 500X500X6,0 NE",,14400,PL,FALSE,11609351,5,20,CCS
1600073291,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000424,110,400,ROL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR,,CCSEBAAC,100,50,H,4,1,90300515,ME PALETE HT 1200X800X131,,10,PAL,FALSE,13534429,2,20,CCS
1600073291,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000424,110,400,ROL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR,,CCSEBAAC,100,50,H,4,1,90301051,ME ETIQ ENDURANCE RL STICKER 13CM,,400,UN,FALSE,13534429,5,20,CCS
1600073291,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000424,110,400,ROL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR,,CCSEBAAC,100,50,H,4,1,70007847,"RL ML C257/000 1000X1,7-9,28M NE",,400,ROL,FALSE,13534429,6,20,CCS
1600073291,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000424,110,400,ROL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR,,CCSEBAAC,100,50,H,4,1,90301360,ME CX (F) 1140X820X200 53207-G,,20,CX,FALSE,13534429,3,20,CCS
1600073291,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000424,110,400,ROL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR,,CCSEBAAC,100,50,H,4,1,90300483,"ME MANGA PP ABERTA 1 LADO 450MM 15,0MIC",,11.4,KG,FALSE,13534429,1,20,CCS
1600073291,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000424,110,400,ROL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR,,CCSEBAAC,100,50,H,4,1,90300917,"ME PF ENDURANCE UNDERLAY 1000X1,8/9,3M",,400,UN,FALSE,13534429,4,20,CCS
1600064002,71000131,"JT CI 5351/000 39-Z_BC 2,4 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000427,10,750,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,0.75,1,90301335,ME CX (E2) 760X330X320 21765/A,,3,CX,FALSE,11653420,1,20,CCS
1600064002,71000131,"JT CI 5351/000 39-Z_BC 2,4 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000427,10,750,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,0.75,1,90300511,ME PALETE HT 1100X1100X131,,1,PAL,FALSE,11653420,2,20,CCS
1600064002,71000131,"JT CI 5351/000 39-Z_BC 2,4 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000427,10,750,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,0.75,1,71001246,"JT CI 5351/000 39-ZBC 2,4 NE",,750,UN,FALSE,11653420,3,20,CCS
1600064026,71000304,"JT CR S602/000 262-G 3,2 01",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000427,60,1260,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,1.26,1,71001286,"JT CR S602/000 262-G 3,2 NE",,1260,UN,FALSE,11653426,3,20,CCS
1600064026,71000304,"JT CR S602/000 262-G 3,2 01",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000427,60,1260,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,1.26,1,90300519,ME PALETE HT 1280X950X131,,1,PAL,FALSE,11653426,2,20,CCS
1600064026,71000304,"JT CR S602/000 262-G 3,2 01",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000427,60,1260,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,1.26,1,90300611,ME CX (H) 925X625X300/320 18783,,3,CX,FALSE,11653426,1,20,CCS
1600064031,71000978,"JT CI 5351/000 57-Z 2,4 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000427,70,1500,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,1.5,1,90300511,ME PALETE HT 1100X1100X131,,1,PAL,FALSE,11653430,2,20,CCS
1600064031,71000978,"JT CI 5351/000 57-Z 2,4 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000427,70,1500,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,1.5,1,90301349,ME CX (E) 620X530X325 31206/A,,5,CX,FALSE,11653430,1,20,CCS
1600064031,71000978,"JT CI 5351/000 57-Z 2,4 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000427,70,1500,UN,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,,CCSEMBJT,1000,0,S,1.5,1,71001248,"JT CI 5351/000 57-Z 2,4 NE",,1500,UN,FALSE,11653430,3,20,CCS
1600070596,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000471,10,378,ROL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR,,CCSEBAAC,100,50,H,3.78,1,70007847,"RL ML C257/000 1000X1,7-9,28M NE",,378,ROL,FALSE,12931654,6,20,CCS
1600070596,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000471,10,378,ROL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR,,CCSEBAAC,100,50,H,3.78,1,90301051,ME ETIQ ENDURANCE RL STICKER 13CM,,378,UN,FALSE,12931654,5,20,CCS
1600070596,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000471,10,378,ROL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR,,CCSEBAAC,100,50,H,3.78,1,90300917,"ME PF ENDURANCE UNDERLAY 1000X1,8/9,3M",,378,UN,FALSE,12931654,4,20,CCS
1600070596,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000471,10,378,ROL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR,,CCSEBAAC,100,50,H,3.78,1,90301360,ME CX (F) 1140X820X200 53207-G,,18,CX,FALSE,12931654,3,20,CCS
1600070596,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000471,10,378,ROL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR,,CCSEBAAC,100,50,H,3.78,1,90300515,ME PALETE HT 1200X800X131,,9,PAL,FALSE,12931654,2,20,CCS
1600070596,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000471,10,378,ROL,TRUE,5/13/2021,5/21/2021,5/21/2021,1,10,EMBALAR,,CCSEBAAC,100,50,H,3.78,1,90300483,"ME MANGA PP ABERTA 1 LADO 450MM 15,0MIC",,10.78,KG,FALSE,12931654,1,20,CCS
1600074661,70002591,"PL ML C238/000 500X500X4,0 GS",LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,4000,PL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,,CCSEBAAC,1300,433.333,H,3.077,1,90301400,ME MANGA PP ABERTA 1 LADO 750MM 15M FPVT,,24,KG,FALSE,13662464,1,19,CCS
1600074661,70002591,"PL ML C238/000 500X500X4,0 GS",LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,4000,PL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,,CCSEBAAC,1300,433.333,H,3.077,1,90301396,"ME CX CARTÃO 50,5X33X50 EMBDMC001",,50,CX,FALSE,13662464,2,19,CCS
1600074661,70002591,"PL ML C238/000 500X500X4,0 GS",LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,4000,PL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,,CCSEBAAC,1300,433.333,H,3.077,1,90300839,ME PF GO4CORK W.TILES NATURA 500X500X4,,1000,UN,FALSE,13662464,3,19,CCS
1600074661,70002591,"PL ML C238/000 500X500X4,0 GS",LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,4000,PL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,,CCSEBAAC,1300,433.333,H,3.077,1,90300511,ME PALETE HT 1100X1100X131,,3,PAL,FALSE,13662464,4,19,CCS
1600074661,70002591,"PL ML C238/000 500X500X4,0 GS",LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,4000,PL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,,CCSEBAAC,1300,433.333,H,3.077,1,70009373,"PL ML C238/000 500X500X4,0 NE",,4000,PL,FALSE,13662464,5,19,CCS
1600066470,71005025,"PC CR 1049/000 FTA-22 12,00 01",LIB,,3801,ZCEJ,CCS EMB Juntas,3820009716,70,500,UN,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEMBJT,720,360,H,0.694,1,90300518,ME PALETE HT 1280X770X131,,2,PAL,FALSE,12211455,2,19,CCS
1600066470,71005025,"PC CR 1049/000 FTA-22 12,00 01",LIB,,3801,ZCEJ,CCS EMB Juntas,3820009716,70,500,UN,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEMBJT,720,360,H,0.694,1,90300603,ME CX (F) 1300X785X150 13369,,7,CX,FALSE,12211455,3,19,CCS
1600066470,71005025,"PC CR 1049/000 FTA-22 12,00 01",LIB,,3801,ZCEJ,CCS EMB Juntas,3820009716,70,500,UN,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEMBJT,720,360,H,0.694,1,71005024,"PC CR 1049/000 FTA-22 12,00 NE",,500,UN,FALSE,12211455,1,19,CCS
1600063991,70004454,"RL ML C288/PAK 1000X2,5/1,5-10M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000424,40,20,ROL,TRUE,5/12/2021,5/6/2021,5/6/2021,1,10,EMBALAR,ZLIB,CCSEBAAC,30,15,H,0.667,1,90300483,"ME MANGA PP ABERTA 1 LADO 450MM 15,0MIC",,0.57,KG,FALSE,11672396,1,18,CCS
1600063991,70004454,"RL ML C288/PAK 1000X2,5/1,5-10M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000424,40,20,ROL,TRUE,5/12/2021,5/6/2021,5/6/2021,1,10,EMBALAR,ZLIB,CCSEBAAC,30,15,H,0.667,1,70007829,"RL ML C288/PAK 1000X2,5/1,5-10M NE",,20,ROL,FALSE,11672396,5,18,CCS
1600063991,70004454,"RL ML C288/PAK 1000X2,5/1,5-10M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000424,40,20,ROL,TRUE,5/12/2021,5/6/2021,5/6/2021,1,10,EMBALAR,ZLIB,CCSEBAAC,30,15,H,0.667,1,90300667,ME PF ACOUSTICORK DPW USA,,20,UN,FALSE,11672396,4,18,CCS
1600063991,70004454,"RL ML C288/PAK 1000X2,5/1,5-10M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000424,40,20,ROL,TRUE,5/12/2021,5/6/2021,5/6/2021,1,10,EMBALAR,ZLIB,CCSEBAAC,30,15,H,0.667,1,90301360,ME CX (F) 1140X820X200 53207-G,,3,CX,FALSE,11672396,3,18,CCS
1600063991,70004454,"RL ML C288/PAK 1000X2,5/1,5-10M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000424,40,20,ROL,TRUE,5/12/2021,5/6/2021,5/6/2021,1,10,EMBALAR,ZLIB,CCSEBAAC,30,15,H,0.667,1,90300512,ME PALETE HT 1150X760X131,,1,PAL,FALSE,11672396,2,18,CCS
1600072555,72001207,"TV CC 8405 20RR 9,7 000 63 NR",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820011113,10,2520,UN,TRUE,5/14/2021,5/21/2021,5/21/2021,1,10,GUILHOTINA + FREZA + EMBALAGEM,ZLIB,CCSTRIVA,2500,833.333,H,1.008,1,90300480,"ME MANGA PP ABERTA 1 LADO 300MM 12,5MIC",,2.01,KG,FALSE,13426537,2,20,CCS
1600072555,72001207,"TV CC 8405 20RR 9,7 000 63 NR",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820011113,10,2520,UN,TRUE,5/14/2021,5/21/2021,5/21/2021,1,10,GUILHOTINA + FREZA + EMBALAGEM,ZLIB,CCSTRIVA,2500,833.333,H,1.008,1,70000296,"PL CC 8405/S21 940X640X9,7 NE",,210,PL,FALSE,13426537,1,20,CCS
1600073284,72001644,"TV CC 8405 25RR 6,0 000 01",LIB,,3801,ZCEM,CCS EMB MEMOS,3820010980,40,2000,UN,TRUE,5/14/2021,5/21/2021,5/21/2021,1,10,GUILHOTINA + FREZA + EMBALAGEM,ZLIB,CCSTRIVM,1100,366.667,H,1.818,1,70000098,"PL CC 8405/S21 940X640X6,0 NE",,334,PL,FALSE,13536386,2,20,CCS
1600073284,72001644,"TV CC 8405 25RR 6,0 000 01",LIB,,3801,ZCEM,CCS EMB MEMOS,3820010980,40,2000,UN,TRUE,5/14/2021,5/21/2021,5/21/2021,1,10,GUILHOTINA + FREZA + EMBALAGEM,ZLIB,CCSTRIVM,1100,366.667,H,1.818,1,90300481,"ME MANGA PP ABERTA 1 LADO 350MM 12,5MIC",,1.92,KG,FALSE,13536386,3,20,CCS
1600073284,72001644,"TV CC 8405 25RR 6,0 000 01",LIB,,3801,ZCEM,CCS EMB MEMOS,3820010980,40,2000,UN,TRUE,5/14/2021,5/21/2021,5/21/2021,1,10,GUILHOTINA + FREZA + EMBALAGEM,ZLIB,CCSTRIVM,1100,366.667,H,1.818,1,90300595,ME CX (E) 310X310X320 11716,,40,CX,FALSE,13536386,1,20,CCS
1600073284,72001644,"TV CC 8405 25RR 6,0 000 01",LIB,,3801,ZCEM,CCS EMB MEMOS,3820010980,40,2000,UN,TRUE,5/14/2021,5/21/2021,5/21/2021,1,10,GUILHOTINA + FREZA + EMBALAGEM,ZLIB,CCSTRIVM,1100,366.667,H,1.818,1,90300508,ME PALETE HT 1000X1000X131,,2,PAL,FALSE,13536386,4,20,CCS
1600073282,72001642,"TV CC 8405 20RR 6,0 000 01",LIB,,3801,ZCEM,CCS EMB MEMOS,3820010980,30,2000,UN,TRUE,5/14/2021,5/21/2021,5/21/2021,1,10,GUILHOTINA + FREZA + EMBALAGEM,ZLIB,CCSTRIVM,1200,400,H,1.667,1,90300480,"ME MANGA PP ABERTA 1 LADO 300MM 12,5MIC",,1.9,KG,FALSE,13536385,3,20,CCS
1600073282,72001642,"TV CC 8405 20RR 6,0 000 01",LIB,,3801,ZCEM,CCS EMB MEMOS,3820010980,30,2000,UN,TRUE,5/14/2021,5/21/2021,5/21/2021,1,10,GUILHOTINA + FREZA + EMBALAGEM,ZLIB,CCSTRIVM,1200,400,H,1.667,1,70000098,"PL CC 8405/S21 940X640X6,0 NE",,167,PL,FALSE,13536385,2,20,CCS
1600073282,72001642,"TV CC 8405 20RR 6,0 000 01",LIB,,3801,ZCEM,CCS EMB MEMOS,3820010980,30,2000,UN,TRUE,5/14/2021,5/21/2021,5/21/2021,1,10,GUILHOTINA + FREZA + EMBALAGEM,ZLIB,CCSTRIVM,1200,400,H,1.667,1,90300598,ME CX (B) 405X405X110/150 11946,,25,CX,FALSE,13536385,1,20,CCS
1600070594,70002323,"PL CC 8403/000 915X610X6,0 02",LIB,,3801,ZCEM,CCS EMB MEMOS,3823000456,40,2400,PL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBMME,2000,2000,H,1.2,1,90301400,ME MANGA PP ABERTA 1 LADO 750MM 15M FPVT,,5.19,KG,FALSE,12931590,1,19,CCS
1600070594,70002323,"PL CC 8403/000 915X610X6,0 02",LIB,,3801,ZCEM,CCS EMB MEMOS,3823000456,40,2400,PL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBMME,2000,2000,H,1.2,1,90301453,ME ETIQ QEP AUTO ADESIVA S2412-7346,,480,UN,FALSE,12931590,3,19,CCS
1600070594,70002323,"PL CC 8403/000 915X610X6,0 02",LIB,,3801,ZCEM,CCS EMB MEMOS,3823000456,40,2400,PL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBMME,2000,2000,H,1.2,1,90301463,ME ETIQ QEP AUTO ADESIVA S2412-7356,,60,UN,FALSE,12931590,4,19,CCS
1600070594,70002323,"PL CC 8403/000 915X610X6,0 02",LIB,,3801,ZCEM,CCS EMB MEMOS,3823000456,40,2400,PL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBMME,2000,2000,H,1.2,1,90301470,ME ETIQ QEP AUTO ADESIVA SL S2412-7346,,60,UN,FALSE,12931590,5,19,CCS
1600070594,70002323,"PL CC 8403/000 915X610X6,0 02",LIB,,3801,ZCEM,CCS EMB MEMOS,3823000456,40,2400,PL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBMME,2000,2000,H,1.2,1,90301089,ME CX CARTÃO 936X630X250 8504175,,60,CX,FALSE,12931590,2,19,CCS
1600070594,70002323,"PL CC 8403/000 915X610X6,0 02",LIB,,3801,ZCEM,CCS EMB MEMOS,3823000456,40,2400,PL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBMME,2000,2000,H,1.2,1,90300519,ME PALETE HT 1280X950X131,,4,PAL,FALSE,12931590,6,19,CCS
1600070594,70002323,"PL CC 8403/000 915X610X6,0 02",LIB,,3801,ZCEM,CCS EMB MEMOS,3823000456,40,2400,PL,TRUE,5/14/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBMME,2000,2000,H,1.2,1,70003736,"PL CC 8403/000 915X610X6,0 NE",,2400,PL,FALSE,12931590,7,19,CCS
1600067527,71000161,"JT CR GT46/PUK 89-Z 1,6 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000441,70,1400,UN,TRUE,5/13/2021,5/13/2021,5/13/2021,1,10,EMBALAR JUNTAS,ZLIB,CCSEMBJT,1000,0,S,1.4,1,71001266,"JT CR GT46/PUK 89-Z 1,6 NE",,1400,UN,FALSE,12375846,3,19,CCS
1600067527,71000161,"JT CR GT46/PUK 89-Z 1,6 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000441,70,1400,UN,TRUE,5/13/2021,5/13/2021,5/13/2021,1,10,EMBALAR JUNTAS,ZLIB,CCSEMBJT,1000,0,S,1.4,1,90300508,ME PALETE HT 1000X1000X131,,1,PAL,FALSE,12375846,2,19,CCS
1600067527,71000161,"JT CR GT46/PUK 89-Z 1,6 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3823000441,70,1400,UN,TRUE,5/13/2021,5/13/2021,5/13/2021,1,10,EMBALAR JUNTAS,ZLIB,CCSEMBJT,1000,0,S,1.4,1,90301340,ME CX (E) 685X370X320 21768/B,,4,CX,FALSE,12375846,1,19,CCS
